1,'Neo-Latin',967,'Business'
2,'German',560,'Science'
3,'Pathology',639,'Mathematics'
4,'Computer Laboratory',616,'History'
5,'Physics',766,'Languages'
6,'Slavonic Studies',695,'Science'
7,'Brain mapping unit',942,'Chemistry'
8,'Lab1',173,'Medicine'
9,'German',300,'Islamic Studies'
10,'French',808,'Arabic Literature'
11,'turbomachinery',430,'Engineering'
12,'Biochemistry',841,'Philosophy'
13,'Fluids',241,'Science'
14,'Lab1',44,'Chemistry'
15,'Acadamic Research',630,'Medicine'
16,'Slavonic Studies',511,'Languages'
17,'French',137,'Social Science'
18,'Energy',499,'Arabic Literature'
19,'Computer Laboratory',848,'Management'
20,'Neo-Latin',211,'Engineering'
21,'Biochemistry',647,'Business'
22,'Orthopaedic Surgery',135,'Languages'
23,'Physics',384,'Islamic Studies'
24,'Lab4',251,'Clinical Medicine'
25,'German',284,'Architecture'
26,'Slavonic Studies',823,'Political Studies'
27,'Scientific Research',143,'Social Science'
28,'Biological Anthropology',531,'English'
29,'Lab1',999,'Informatics'
30,'Plant Sciences',383,'Islamic Studies'
31,'Genetics',19,'Social Science'
32,'Slavonic Studies',622,'Islamic Studies'
33,'Development Studies',848,'Medicine'
34,'Development Studies',340,'VWL'
35,'Social Anthropology',140,'Medival Languages'
36,'Pathology',835,'Bioinformatics'
37,'Trauma and Orthopaedic Surgery',115,'Modern Languages'
38,'Energy',629,'Neuroscience'
39,'Psychology',965,'English'
40,'Civil engineering',108,'Earth Sciences'
41,'turbomachinery',231,'History of Art'
42,'Neo-Latin',952,'Clinical Medicine'
43,'Genetics',652,'Geography'
44,'Information engineering',178,'Medival Languages'
45,'Pathology',877,'Earth Sciences'
46,'Asian Studies',791,'Architecture'
47,'Plant Sciences',790,'Architecture'
48,'Transfusion medicine',646,'Mechanical Engineering'
49,'The Polar Museum',620,'Physics'
50,'German',327,'Medicine'
51,'Genetics',259,'Biophysics'
52,'Psychology',237,'Biology'
53,'Plant Sciences',618,'Science'
54,'Brain mapping unit',80,'Medicine'
55,'Lab1',398,'Medicine'
56,'Neo-Latin',753,'Art'
57,'Psychology',401,'Dental Medicine'
58,'Neo-Latin',612,'English'
59,'Energy',90,'Construction'
60,'Asian Studies',436,'History of Art'
61,'Energy',544,'English Literature'
62,'Modern Greek',410,'Electrical Engineering'
63,'Metallurgy',366,'Languages'
64,'Genetics',706,'Biochemistry'
65,'turbomachinery',216,'Design'
66,'Information engineering',203,'Biochemistry'
67,'German',687,'Neuroscience'
68,'Chemistry',12,'History'
69,'Plant Sciences',391,'Biochemistry'
70,'Orthopaedic Surgery',99,'Earth Sciences'
71,'Lab1',789,'German Literature'
72,'Social Anthropology',601,'Economics'
73,'Lab3',305,'Education'
74,'Modern Greek',242,'Economics'
75,'Computer Laboratory',90,'Biophysics'
76,'Arabic',115,'Philosophy'
77,'Metallurgy',566,'Mechanical Engineering'
78,'Metallurgy',586,'English Literature'
79,'Arabic',435,'Chemistry'
80,'Orthopaedic Surgery',603,'Biology'
81,'Astronomy',612,'Business'
82,'Acadamic Research',957,'Medicine'
83,'Lab3',177,'BWL'
84,'Lab3',70,'Art'
85,'Slavonic Studies',510,'Physics'
86,'Neo-Latin',564,'Medicine'
87,'French',883,'English'
88,'Biochemistry',160,'Biochemistry'
89,'Energy',570,'History'
90,'Arabic',586,'Earth Sciences'
91,'Biological Anthropology',712,'Law'
92,'Information engineering',760,'Science'
93,'German',640,'Music'
94,'Computer Laboratory',443,'Physics'
95,'Asian Studies',639,'Biophysics'
96,'Arabic',683,'Physics'
97,'Transfusion medicine',984,'Music'
98,'Development Studies',438,'English Literature'
99,'Lab3',660,'Islamic Studies'
100,'Computer Laboratory',301,'Science'
101,'Clinical pharmacology',178,'Design'
102,'Trauma and Orthopaedic Surgery',467,'Biology'
103,'Asian Studies',38,'Clinical Medicine'
104,'Arabic',209,'Business'
105,'German',413,'Engineering'
