1,'Brain mapping unit',290,'History'
2,'Brain mapping unit',480,'Earth Sciences'
3,'Archaeology',354,'Classics'
4,'Asian Studies',442,'Construction'
5,'American Studies',508,'English Literature'
6,'Biochemistry',562,'Mechanical Engineering'
7,'Business Research',877,'Business'
8,'Business Research',534,'Classics'
9,'Metallurgy',375,'Earth Sciences'
10,'Arabic',394,'Mechanical Engineering'
11,'Psychology',640,'English'
12,'Brain mapping unit',298,'Design'
13,'Asian Studies',698,'Chemistry'
14,'French',123,'History'
15,'Trauma and Orthopaedic Surgery',296,'Business'
16,'Lab4',417,'Art'
17,'Business Research',745,'History of Art'
18,'Brain mapping unit',517,'Mechanical Engineering'
19,'Energy',362,'Arabic Literature'
20,'Lab2',965,'Clinical Medicine'
21,'Genetics',801,'English'
22,'Physics',119,'Mechanical Engineering'
23,'Acadamic Research',72,'History of Art'
24,'Business Research',177,'History of Art'
25,'Energy',681,'Dental Medicine'
26,'Clinical pharmacology',993,'Bioinformatics'
27,'Biological Anthropology',936,'Medival Languages'
28,'Fluids',296,'Electrical Engineering'
29,'Arabic',707,'Classics'
30,'Earth Sciences',229,'Music'
31,'Plant Sciences',982,'German Literature'
32,'Physics',255,'Social Science'
33,'Lab4',331,'Medival Languages'
34,'Lab3',957,'German Literature'
35,'Computer Laboratory',528,'Electrical Engineering'
36,'Psychology',847,'Political Studies'
37,'Psychology',786,'Clinical Medicine'
38,'Asian Studies',91,'Arabic Literature'
39,'Scientific Research',659,'Electrical Engineering'
40,'Metallurgy',29,'Engineering'
41,'Physics',263,'Medicine'
42,'Earth Sciences',514,'BWL'
43,'Lab2',389,'Physics'
44,'Fluids',679,'Medicine'
45,'Lab3',848,'Medicine'
46,'Lab3',705,'Architecture'
47,'Acadamic Research',398,'History of Art'
48,'French',188,'Philosophy'
49,'Trauma and Orthopaedic Surgery',918,'Law'
50,'Pathology',902,'Biochemistry'
51,'Genetics',98,'Medicine'
52,'Astronomy',516,'Modern Languages'
53,'Energy',862,'Management'
54,'Asian Studies',754,'Earth Sciences'
55,'Neo-Latin',411,'Medival Languages'
56,'Biochemistry',74,'Geography'
57,'Asian Studies',379,'Music'
58,'Biological Anthropology',304,'Modern Languages'
59,'Clinical pharmacology',620,'Arabic Literature'
60,'Earth Sciences',611,'Bioinformatics'
61,'Lab1',244,'Mechanical Engineering'
62,'Social Anthropology',124,'VWL'
63,'Development Studies',562,'Classics'
64,'Chemistry',532,'Dental Medicine'
65,'Asian Studies',935,'Business'
66,'Lab4',125,'German Literature'
67,'German',147,'Biology'
68,'Astronomy',768,'English Literature'
69,'American Studies',461,'Economics'
70,'Physics',351,'Islamic Studies'
71,'Neo-Latin',107,'Design'
72,'Lab1',180,'Design'
73,'Lab4',846,'Science'
74,'Civil engineering',348,'Social Science'
75,'Slavonic Studies',814,'Dental Medicine'
76,'turbomachinery',607,'Construction'
77,'Orthopaedic Surgery',861,'Electrical Engineering'
78,'Scientific Research',421,'History'
79,'Trauma and Orthopaedic Surgery',276,'Chemistry'
80,'Asian Studies',454,'Education'
81,'Brain mapping unit',572,'Informatics'
82,'Computer Laboratory',973,'Arabic Literature'
83,'Biochemistry',951,'Clinical Medicine'
84,'German',173,'Engineering'
85,'Lab3',537,'Dental Medicine'
86,'The Polar Museum',226,'Mechanical Engineering'
87,'Civil engineering',639,'Art'
88,'Business Research',569,'Construction'
89,'Chemistry',373,'English Literature'
90,'Genetics',468,'Biochemistry'
