1,'Psychology',811,'Bioinformatics'
2,'Biological Anthropology',550,'BWL'
3,'Neo-Latin',645,'Business'
4,'Computer Laboratory',675,'Music'
5,'Transfusion medicine',167,'Dental Medicine'
6,'Scientific Research',914,'Medicine'
7,'Information engineering',768,'Biochemistry'
8,'Physics',116,'Arabic Literature'
9,'Archaeology',664,'Earth Sciences'
10,'Clinical pharmacology',326,'Classics'
11,'Earth Sciences',928,'Management'
12,'Chemistry',577,'Business'
13,'Psychology',77,'BWL'
14,'The Polar Museum',251,'Languages'
15,'Metallurgy',78,'VWL'
16,'Civil engineering',60,'VWL'
17,'Chemistry',167,'Biology'
18,'Slavonic Studies',133,'Medicine'
19,'Chemistry',873,'Social Science'
20,'German',398,'Bioinformatics'
21,'Arabic',389,'Mechanical Engineering'
22,'Trauma and Orthopaedic Surgery',961,'Clinical Medicine'
23,'Scientific Research',28,'Bioinformatics'
24,'Lab4',762,'Construction'
25,'Computer Laboratory',235,'Music'
26,'Lab3',769,'Mechanical Engineering'
27,'Brain mapping unit',584,'Philosophy'
28,'Lab1',148,'Biology'
29,'Transfusion medicine',366,'Medival Languages'
30,'Arabic',171,'Management'
31,'Acadamic Research',512,'Earth Sciences'
32,'Biological Anthropology',197,'Social Science'
33,'Social Anthropology',971,'Science'
34,'Chemistry',438,'Art'
35,'Chemistry',955,'Biochemistry'
36,'Business Research',687,'Law'
37,'Chemistry',767,'Tiermedizin'
38,'Pathology',348,'Informatics'
39,'turbomachinery',513,'VWL'
40,'Information engineering',190,'Mechanical Engineering'
41,'Clinical pharmacology',252,'Engineering'
42,'Archaeology',340,'Management'
43,'Asian Studies',716,'English'
44,'Civil engineering',682,'Geography'
45,'American Studies',702,'Biophysics'
46,'Lab2',33,'Biochemistry'
47,'Plant Sciences',581,'Management'
48,'Energy',660,'Arabic Literature'
49,'Physics',590,'Arabic Literature'
50,'Arabic',261,'Business'
51,'Modern Greek',670,'Social Science'
52,'Business Research',72,'Biochemistry'
53,'Psychology',888,'German Literature'
54,'Scientific Research',688,'Languages'
55,'Lab2',552,'Construction'
56,'Clinical pharmacology',721,'English Literature'
57,'Plant Sciences',199,'Earth Sciences'
58,'American Studies',729,'Biochemistry'
59,'Psychology',380,'German Literature'
60,'Computer Laboratory',976,'Medival Languages'
61,'Metallurgy',462,'Management'
62,'Orthopaedic Surgery',746,'VWL'
63,'Chemistry',747,'Education'
64,'American Studies',215,'History'
65,'Physics',26,'Medicine'
66,'Asian Studies',601,'German Literature'
67,'Lab4',115,'Tiermedizin'
68,'Neo-Latin',738,'English'
69,'Orthopaedic Surgery',224,'Chemistry'
70,'Information engineering',939,'Biochemistry'
71,'Genetics',547,'English'
72,'turbomachinery',276,'Bioinformatics'
73,'Lab3',485,'Biophysics'
74,'Social Anthropology',937,'Political Studies'
75,'Chemistry',355,'German Literature'
76,'Civil engineering',448,'Physics'
77,'Acadamic Research',713,'Neuroscience'
78,'Brain mapping unit',698,'Management'
79,'American Studies',118,'Languages'
80,'Civil engineering',420,'Education'
81,'Biological Anthropology',596,'Medival Languages'
82,'Plant Sciences',130,'Science'
83,'turbomachinery',977,'Business'
84,'Asian Studies',691,'Modern Languages'
85,'Transfusion medicine',431,'Design'
86,'Slavonic Studies',130,'Biology'
87,'Brain mapping unit',9,'Music'
88,'Scientific Research',562,'Engineering'
89,'Transfusion medicine',576,'Informatics'
90,'Physics',365,'Mechanical Engineering'
91,'Development Studies',276,'Medicine'
92,'German',468,'Tiermedizin'
93,'Orthopaedic Surgery',766,'Modern Languages'
94,'French',768,'Social Science'
95,'Transfusion medicine',213,'Biophysics'
96,'Archaeology',739,'Art'
97,'Archaeology',164,'Finance'
