1,'Lab1',88,'x0'
2,'French',151,'x1'
3,'Physics',730,'x2'
4,'Clinical pharmacology',380,'x3'
5,'Physics',322,'x4'
6,'Clinical pharmacology',937,'x5'
7,'Clinical pharmacology',147,'x6'
8,'Slavonic Studies',172,'x7'
9,'Fluids',181,'x8'
10,'Orthopaedic Surgery',726,'x9'
11,'Physics',615,'x10'
12,'Fluids',641,'x11'
13,'Psychology',459,'x12'
14,'Astronomy',933,'x13'
15,'Fluids',100,'x14'
16,'Energy',934,'x15'
17,'The Polar Museum',999,'x16'
18,'Civil engineering',109,'x17'
19,'Chemistry',260,'x18'
20,'Archaeology',680,'x19'
21,'Archaeology',32,'x20'
22,'Biological Anthropology',717,'x21'
23,'Modern Greek',648,'x22'
24,'Astronomy',419,'x23'
25,'Trauma and Orthopaedic Surgery',737,'x24'
26,'Brain mapping unit',578,'x25'
27,'Earth Sciences',331,'x26'
28,'Astronomy',349,'x27'
29,'Lab2',837,'x28'
30,'Plant Sciences',61,'x29'
31,'Acadamic Research',822,'x30'
32,'French',447,'x31'
33,'Arabic',290,'x32'
34,'Astronomy',251,'x33'
35,'Asian Studies',262,'x34'
36,'Astronomy',189,'x35'
37,'Transfusion medicine',575,'x36'
38,'The Polar Museum',462,'x37'
39,'Scientific Research',527,'x38'
40,'Trauma and Orthopaedic Surgery',709,'x39'
41,'Computer Laboratory',163,'x40'
42,'Business Research',67,'x41'
43,'Pathology',982,'x42'
44,'The Polar Museum',656,'x43'
45,'Lab1',301,'x44'
46,'Acadamic Research',36,'x45'
47,'Lab2',176,'x46'
48,'Plant Sciences',162,'x47'
49,'Archaeology',324,'x48'
50,'Information engineering',897,'x49'
51,'Transfusion medicine',959,'x50'
52,'Scientific Research',820,'x51'
53,'American Studies',506,'x52'
54,'Slavonic Studies',732,'x53'
55,'Orthopaedic Surgery',885,'x54'
56,'Asian Studies',166,'x55'
57,'Lab2',542,'x56'
58,'Asian Studies',454,'x57'
59,'Pathology',768,'x58'
60,'The Polar Museum',280,'x59'
61,'Slavonic Studies',763,'x60'
62,'Business Research',693,'x61'
63,'Neo-Latin',155,'x62'
64,'Slavonic Studies',698,'x63'
65,'Scientific Research',173,'x64'
66,'Computer Laboratory',621,'x65'
67,'Arabic',977,'x66'
68,'Acadamic Research',550,'x67'
69,'Business Research',121,'x68'
70,'Fluids',558,'x69'
71,'Brain mapping unit',438,'x70'
72,'Social Anthropology',834,'x71'
73,'Lab4',430,'x72'
74,'American Studies',834,'x73'
75,'Asian Studies',131,'x74'
76,'Arabic',600,'x75'
77,'Asian Studies',756,'x76'
78,'American Studies',60,'x77'
79,'French',62,'x78'
80,'Fluids',407,'x79'
81,'Lab1',849,'x80'
82,'Business Research',758,'x81'
83,'Metallurgy',89,'x82'
84,'Development Studies',117,'x83'
85,'German',16,'x84'
86,'Astronomy',556,'x85'
87,'Metallurgy',685,'x86'
88,'Plant Sciences',368,'x87'
89,'Chemistry',676,'x88'
90,'Development Studies',387,'x89'
91,'Acadamic Research',777,'x90'
92,'Metallurgy',131,'x91'
93,'Trauma and Orthopaedic Surgery',371,'x92'
94,'Asian Studies',170,'x93'
95,'Social Anthropology',262,'x94'
96,'Astronomy',752,'x95'
97,'Development Studies',308,'x96'
98,'Clinical pharmacology',397,'x97'
99,'Physics',14,'x98'
100,'Slavonic Studies',322,'x99'
101,'Physics',443,'x100'
102,'Asian Studies',594,'x101'
103,'Lab4',935,'x102'
104,'Acadamic Research',498,'x103'
105,'Orthopaedic Surgery',226,'x104'
106,'Astronomy',150,'x105'
107,'Development Studies',327,'x106'
108,'Trauma and Orthopaedic Surgery',850,'x107'
109,'Chemistry',835,'x108'
110,'Scientific Research',314,'x109'
111,'Trauma and Orthopaedic Surgery',935,'x110'
112,'Pathology',827,'x111'
113,'Earth Sciences',11,'x112'
114,'Genetics',224,'x113'
115,'German',149,'x114'
116,'Modern Greek',272,'x115'
117,'Trauma and Orthopaedic Surgery',818,'x116'
118,'German',221,'x117'
119,'Arabic',308,'x118'
120,'Biological Anthropology',450,'x119'
121,'Clinical pharmacology',446,'x120'
122,'Civil engineering',170,'x121'
123,'Civil engineering',504,'x122'
124,'Psychology',34,'x123'
125,'Asian Studies',82,'x124'
126,'Psychology',337,'x125'
127,'Earth Sciences',469,'x126'
128,'Genetics',358,'x127'
129,'Psychology',213,'x128'
130,'Social Anthropology',711,'x129'
131,'Fluids',682,'x130'
132,'American Studies',537,'x131'
133,'Development Studies',702,'x132'
134,'Business Research',185,'x133'
135,'Psychology',747,'x134'
136,'French',370,'x135'
137,'Computer Laboratory',814,'x136'
138,'Acadamic Research',12,'x137'
139,'French',789,'x138'
140,'Lab1',761,'x139'
141,'Lab1',444,'x140'
142,'Development Studies',290,'x141'
143,'Civil engineering',491,'x142'
144,'Metallurgy',99,'x143'
145,'Physics',45,'x144'
146,'Earth Sciences',896,'x145'
147,'German',312,'x146'
148,'Pathology',392,'x147'
149,'Brain mapping unit',814,'x148'
150,'Lab4',976,'x149'
151,'Lab1',961,'x150'
152,'French',896,'x151'
153,'Metallurgy',468,'x152'
154,'Acadamic Research',379,'x153'
155,'The Polar Museum',434,'x154'
156,'Acadamic Research',724,'x155'
157,'Lab1',227,'x156'
158,'Lab2',6,'x157'
159,'Modern Greek',657,'x158'
160,'Social Anthropology',68,'x159'
161,'Civil engineering',469,'x160'
162,'American Studies',498,'x161'
163,'Lab4',648,'x162'
164,'Genetics',132,'x163'
165,'Physics',978,'x164'
166,'Energy',833,'x165'
167,'Biological Anthropology',530,'x166'
168,'Lab3',941,'x167'
169,'Genetics',843,'x168'
170,'Earth Sciences',679,'x169'
171,'Asian Studies',842,'x170'
172,'Archaeology',259,'x171'
173,'Modern Greek',488,'x172'
174,'Transfusion medicine',136,'x173'
175,'Slavonic Studies',641,'x174'
176,'Computer Laboratory',238,'x175'
177,'Biochemistry',301,'x176'
178,'American Studies',962,'x177'
179,'Plant Sciences',938,'x178'
180,'Social Anthropology',631,'x179'
181,'Fluids',690,'x180'
182,'Astronomy',637,'x181'
183,'Neo-Latin',641,'x182'
184,'Lab4',433,'x183'
185,'Scientific Research',972,'x184'
186,'The Polar Museum',377,'x185'
187,'Transfusion medicine',538,'x186'
188,'Chemistry',394,'x187'
189,'Trauma and Orthopaedic Surgery',584,'x188'
190,'Lab4',316,'x189'
191,'American Studies',793,'x190'
192,'Biochemistry',69,'x191'
193,'Biochemistry',491,'x192'
194,'Metallurgy',534,'x193'
195,'Energy',873,'x194'
196,'Fluids',663,'x195'
197,'Earth Sciences',998,'x196'
198,'Plant Sciences',954,'x197'
199,'Plant Sciences',411,'x198'
200,'Neo-Latin',180,'x199'
201,'Scientific Research',337,'x200'
202,'Arabic',704,'x201'
203,'Fluids',254,'x202'
204,'Energy',637,'x203'
205,'Brain mapping unit',390,'x204'
206,'Acadamic Research',471,'x205'
207,'French',930,'x206'
208,'Acadamic Research',85,'x207'
209,'Biochemistry',684,'x208'
210,'American Studies',218,'x209'
211,'Computer Laboratory',106,'x210'
212,'Brain mapping unit',249,'x211'
213,'Neo-Latin',522,'x212'
214,'Lab4',824,'x213'
215,'Slavonic Studies',31,'x214'
216,'Genetics',130,'x215'
217,'Lab1',200,'x216'
218,'turbomachinery',485,'x217'
219,'Chemistry',569,'x218'
220,'Lab2',848,'x219'
221,'Neo-Latin',310,'x220'
222,'Slavonic Studies',200,'x221'
223,'Business Research',459,'x222'
224,'Lab2',950,'x223'
