1,'Lab1',351,'x0'
2,'German',801,'x1'
3,'Scientific Research',496,'x2'
4,'turbomachinery',475,'x3'
5,'Acadamic Research',998,'x4'
6,'Plant Sciences',282,'x5'
7,'Orthopaedic Surgery',181,'x6'
8,'Biochemistry',731,'x7'
9,'Civil engineering',103,'x8'
10,'Lab3',565,'x9'
11,'Lab2',641,'x10'
12,'Brain mapping unit',469,'x11'
13,'Lab4',624,'x12'
14,'Acadamic Research',421,'x13'
15,'Transfusion medicine',236,'x14'
16,'Neo-Latin',774,'x15'
17,'Chemistry',326,'x16'
18,'Brain mapping unit',433,'x17'
19,'Pathology',507,'x18'
20,'Arabic',470,'x19'
21,'Lab3',912,'x20'
22,'Civil engineering',537,'x21'
23,'Social Anthropology',842,'x22'
24,'Energy',391,'x23'
25,'turbomachinery',783,'x24'
26,'Chemistry',541,'x25'
27,'Lab1',944,'x26'
28,'Biological Anthropology',376,'x27'
29,'Astronomy',316,'x28'
30,'Psychology',424,'x29'
31,'Psychology',401,'x30'
32,'Lab4',386,'x31'
33,'Fluids',63,'x32'
34,'Business Research',494,'x33'
35,'Lab2',694,'x34'
36,'Modern Greek',470,'x35'
37,'Arabic',875,'x36'
38,'Pathology',437,'x37'
39,'Physics',304,'x38'
40,'Modern Greek',805,'x39'
41,'Genetics',859,'x40'
42,'Lab4',991,'x41'
43,'Asian Studies',256,'x42'
44,'Metallurgy',322,'x43'
45,'Fluids',219,'x44'
46,'Social Anthropology',850,'x45'
47,'Neo-Latin',737,'x46'
48,'Arabic',783,'x47'
49,'Modern Greek',68,'x48'
50,'Slavonic Studies',35,'x49'
51,'Arabic',505,'x50'
52,'Clinical pharmacology',528,'x51'
53,'Astronomy',975,'x52'
54,'Scientific Research',223,'x53'
55,'Business Research',906,'x54'
56,'Transfusion medicine',589,'x55'
57,'Energy',445,'x56'
58,'French',112,'x57'
59,'Plant Sciences',886,'x58'
60,'Neo-Latin',403,'x59'
61,'Lab1',752,'x60'
62,'Genetics',712,'x61'
63,'Orthopaedic Surgery',975,'x62'
64,'German',899,'x63'
65,'Lab3',796,'x64'
66,'Biological Anthropology',744,'x65'
67,'German',732,'x66'
68,'Social Anthropology',770,'x67'
69,'Modern Greek',830,'x68'
70,'Modern Greek',522,'x69'
71,'Arabic',617,'x70'
72,'Lab2',471,'x71'
73,'Asian Studies',152,'x72'
74,'Scientific Research',515,'x73'
75,'Slavonic Studies',815,'x74'
76,'Psychology',619,'x75'
77,'Arabic',383,'x76'
78,'Archaeology',986,'x77'
79,'Metallurgy',337,'x78'
80,'Clinical pharmacology',76,'x79'
81,'Metallurgy',967,'x80'
82,'Slavonic Studies',614,'x81'
83,'Transfusion medicine',935,'x82'
84,'Brain mapping unit',357,'x83'
85,'Energy',630,'x84'
86,'Modern Greek',107,'x85'
87,'Biochemistry',13,'x86'
88,'The Polar Museum',207,'x87'
89,'Lab3',565,'x88'
90,'Neo-Latin',873,'x89'
91,'Brain mapping unit',600,'x90'
92,'Earth Sciences',611,'x91'
93,'Acadamic Research',284,'x92'
94,'Orthopaedic Surgery',575,'x93'
95,'Arabic',357,'x94'
96,'Brain mapping unit',768,'x95'
97,'Chemistry',894,'x96'
98,'Acadamic Research',41,'x97'
99,'Information engineering',85,'x98'
100,'Orthopaedic Surgery',453,'x99'
101,'Physics',754,'x100'
102,'Civil engineering',534,'x101'
103,'Brain mapping unit',750,'x102'
104,'Physics',65,'x103'
105,'Plant Sciences',727,'x104'
106,'German',290,'x105'
107,'Lab1',700,'x106'
108,'Genetics',165,'x107'
109,'Information engineering',908,'x108'
110,'Pathology',96,'x109'
111,'Arabic',347,'x110'
112,'Metallurgy',589,'x111'
113,'Metallurgy',584,'x112'
114,'Scientific Research',396,'x113'
115,'Acadamic Research',187,'x114'
116,'German',30,'x115'
117,'Civil engineering',986,'x116'
118,'French',854,'x117'
119,'German',948,'x118'
120,'Civil engineering',265,'x119'
121,'Lab1',950,'x120'
122,'Asian Studies',705,'x121'
123,'Fluids',106,'x122'
124,'Civil engineering',102,'x123'
125,'Trauma and Orthopaedic Surgery',438,'x124'
126,'Earth Sciences',972,'x125'
127,'Trauma and Orthopaedic Surgery',905,'x126'
128,'Scientific Research',170,'x127'
129,'Biological Anthropology',149,'x128'
130,'Genetics',332,'x129'
131,'Fluids',445,'x130'
132,'Slavonic Studies',429,'x131'
133,'Metallurgy',787,'x132'
134,'Pathology',687,'x133'
135,'Civil engineering',714,'x134'
136,'Business Research',603,'x135'
137,'Plant Sciences',974,'x136'
138,'Lab1',274,'x137'
139,'Fluids',413,'x138'
140,'Slavonic Studies',426,'x139'
141,'Psychology',138,'x140'
142,'Acadamic Research',560,'x141'
143,'Clinical pharmacology',601,'x142'
144,'Lab4',158,'x143'
145,'Information engineering',129,'x144'
146,'The Polar Museum',412,'x145'
147,'American Studies',702,'x146'
148,'Earth Sciences',756,'x147'
149,'Neo-Latin',584,'x148'
150,'Psychology',534,'x149'
151,'Lab4',678,'x150'
152,'French',823,'x151'
153,'Energy',732,'x152'
154,'Information engineering',122,'x153'
155,'Biochemistry',418,'x154'
156,'Earth Sciences',170,'x155'
157,'Information engineering',25,'x156'
158,'Chemistry',271,'x157'
159,'Psychology',208,'x158'
160,'Trauma and Orthopaedic Surgery',531,'x159'
161,'Information engineering',777,'x160'
162,'Computer Laboratory',657,'x161'
163,'The Polar Museum',492,'x162'
164,'Business Research',292,'x163'
165,'Information engineering',381,'x164'
166,'Brain mapping unit',210,'x165'
167,'Civil engineering',894,'x166'
168,'German',98,'x167'
169,'Genetics',170,'x168'
170,'Brain mapping unit',753,'x169'
171,'Slavonic Studies',961,'x170'
172,'Trauma and Orthopaedic Surgery',916,'x171'
173,'Biochemistry',321,'x172'
174,'Trauma and Orthopaedic Surgery',602,'x173'
175,'Neo-Latin',906,'x174'
176,'Clinical pharmacology',908,'x175'
177,'Trauma and Orthopaedic Surgery',296,'x176'
178,'Psychology',278,'x177'
179,'Asian Studies',461,'x178'
180,'Biochemistry',734,'x179'
181,'Asian Studies',622,'x180'
182,'Energy',501,'x181'
183,'Archaeology',214,'x182'
184,'French',678,'x183'
185,'Lab2',47,'x184'
186,'Earth Sciences',718,'x185'
187,'Computer Laboratory',377,'x186'
188,'Metallurgy',982,'x187'
189,'Genetics',765,'x188'
190,'Asian Studies',356,'x189'
191,'Biochemistry',855,'x190'
192,'Lab4',837,'x191'
193,'Plant Sciences',410,'x192'
194,'Orthopaedic Surgery',48,'x193'
195,'Arabic',326,'x194'
196,'Computer Laboratory',28,'x195'
197,'Astronomy',968,'x196'
198,'Civil engineering',976,'x197'
199,'Energy',656,'x198'
200,'Lab2',776,'x199'
201,'Business Research',344,'x200'
202,'Metallurgy',445,'x201'
203,'Biological Anthropology',280,'x202'
204,'Physics',806,'x203'
205,'Metallurgy',514,'x204'
206,'Fluids',26,'x205'
207,'Chemistry',254,'x206'
208,'Clinical pharmacology',601,'x207'
209,'Pathology',252,'x208'
210,'Civil engineering',206,'x209'
211,'Scientific Research',715,'x210'
212,'Genetics',948,'x211'
213,'German',490,'x212'
214,'Energy',401,'x213'
215,'Genetics',906,'x214'
216,'Brain mapping unit',65,'x215'
217,'Civil engineering',579,'x216'
218,'American Studies',551,'x217'
219,'Arabic',708,'x218'
220,'Astronomy',994,'x219'
221,'Plant Sciences',378,'x220'
222,'Lab1',919,'x221'
223,'Biochemistry',945,'x222'
224,'Transfusion medicine',246,'x223'
225,'Lab1',165,'x224'
226,'Lab1',165,'x225'
227,'Psychology',343,'x226'
