1,'Lab3',578,'x0'
2,'Neo-Latin',497,'x1'
3,'Lab3',760,'x2'
4,'German',254,'x3'
5,'Lab3',485,'x4'
6,'Chemistry',329,'x5'
7,'Astronomy',120,'x6'
8,'Metallurgy',252,'x7'
9,'Lab2',25,'x8'
10,'Lab1',110,'x9'
11,'Genetics',365,'x10'
12,'Modern Greek',951,'x11'
13,'Social Anthropology',114,'x12'
14,'Biochemistry',214,'x13'
15,'Scientific Research',723,'x14'
16,'Social Anthropology',199,'x15'
17,'Transfusion medicine',837,'x16'
18,'Physics',531,'x17'
19,'Business Research',147,'x18'
20,'Brain mapping unit',383,'x19'
21,'Biological Anthropology',200,'x20'
22,'Modern Greek',717,'x21'
23,'Plant Sciences',375,'x22'
24,'Lab1',707,'x23'
25,'Earth Sciences',373,'x24'
26,'Business Research',74,'x25'
27,'Development Studies',215,'x26'
28,'Biological Anthropology',886,'x27'
29,'Archaeology',627,'x28'
30,'Physics',235,'x29'
31,'Genetics',872,'x30'
32,'Energy',608,'x31'
33,'Information engineering',171,'x32'
34,'Lab3',546,'x33'
35,'Computer Laboratory',289,'x34'
36,'Arabic',525,'x35'
37,'Business Research',367,'x36'
38,'Development Studies',702,'x37'
39,'Social Anthropology',641,'x38'
40,'Slavonic Studies',943,'x39'
41,'Information engineering',78,'x40'
42,'Brain mapping unit',267,'x41'
43,'Clinical pharmacology',198,'x42'
44,'German',320,'x43'
45,'Earth Sciences',806,'x44'
46,'turbomachinery',100,'x45'
47,'Slavonic Studies',468,'x46'
48,'Scientific Research',617,'x47'
49,'Lab2',275,'x48'
50,'Orthopaedic Surgery',404,'x49'
51,'Archaeology',374,'x50'
52,'Pathology',895,'x51'
53,'Archaeology',98,'x52'
54,'Biological Anthropology',96,'x53'
55,'Astronomy',268,'x54'
56,'Physics',401,'x55'
57,'Lab3',667,'x56'
58,'Brain mapping unit',711,'x57'
59,'Lab3',166,'x58'
60,'Brain mapping unit',140,'x59'
61,'Earth Sciences',730,'x60'
62,'Plant Sciences',844,'x61'
63,'Metallurgy',283,'x62'
64,'Arabic',933,'x63'
65,'Development Studies',483,'x64'
66,'Biochemistry',66,'x65'
67,'Biological Anthropology',971,'x66'
68,'Astronomy',386,'x67'
69,'Asian Studies',13,'x68'
70,'Clinical pharmacology',846,'x69'
71,'Neo-Latin',235,'x70'
72,'Lab2',213,'x71'
73,'Lab1',922,'x72'
74,'Energy',385,'x73'
75,'Information engineering',336,'x74'
76,'Plant Sciences',210,'x75'
77,'Lab2',352,'x76'
78,'Pathology',167,'x77'
79,'Lab1',311,'x78'
80,'Development Studies',633,'x79'
81,'Civil engineering',613,'x80'
82,'Earth Sciences',412,'x81'
83,'Pathology',55,'x82'
84,'Social Anthropology',629,'x83'
85,'Modern Greek',16,'x84'
86,'Astronomy',818,'x85'
87,'Slavonic Studies',918,'x86'
88,'Information engineering',610,'x87'
89,'Earth Sciences',229,'x88'
90,'Civil engineering',377,'x89'
91,'Pathology',367,'x90'
92,'Civil engineering',955,'x91'
93,'Pathology',520,'x92'
94,'Asian Studies',917,'x93'
95,'Chemistry',346,'x94'
96,'Archaeology',404,'x95'
97,'Scientific Research',362,'x96'
98,'Information engineering',971,'x97'
99,'Physics',950,'x98'
100,'Plant Sciences',505,'x99'
101,'Metallurgy',330,'x100'
102,'Plant Sciences',39,'x101'
103,'Social Anthropology',757,'x102'
104,'Physics',713,'x103'
105,'Asian Studies',925,'x104'
106,'Brain mapping unit',399,'x105'
107,'Plant Sciences',51,'x106'
108,'turbomachinery',939,'x107'
109,'Biological Anthropology',586,'x108'
110,'Arabic',270,'x109'
111,'Social Anthropology',351,'x110'
112,'Lab3',107,'x111'
113,'Brain mapping unit',958,'x112'
114,'Lab3',477,'x113'
115,'Archaeology',536,'x114'
116,'Lab3',850,'x115'
117,'Physics',768,'x116'
118,'Lab3',889,'x117'
119,'Slavonic Studies',805,'x118'
120,'turbomachinery',505,'x119'
121,'turbomachinery',213,'x120'
122,'German',554,'x121'
123,'turbomachinery',973,'x122'
124,'French',921,'x123'
125,'Physics',205,'x124'
126,'turbomachinery',598,'x125'
127,'Arabic',567,'x126'
128,'Biochemistry',490,'x127'
129,'Acadamic Research',524,'x128'
130,'turbomachinery',831,'x129'
131,'Slavonic Studies',486,'x130'
132,'Archaeology',638,'x131'
133,'Development Studies',750,'x132'
134,'Lab3',836,'x133'
135,'Information engineering',173,'x134'
136,'German',646,'x135'
137,'Information engineering',795,'x136'
138,'Orthopaedic Surgery',860,'x137'
139,'French',572,'x138'
140,'Civil engineering',886,'x139'
141,'Fluids',630,'x140'
142,'Energy',437,'x141'
143,'Energy',501,'x142'
144,'Acadamic Research',652,'x143'
145,'Genetics',437,'x144'
146,'Business Research',662,'x145'
147,'Social Anthropology',83,'x146'
148,'turbomachinery',864,'x147'
149,'Astronomy',383,'x148'
150,'Asian Studies',188,'x149'
151,'Lab1',74,'x150'
152,'Neo-Latin',10,'x151'
153,'Information engineering',233,'x152'
154,'Acadamic Research',236,'x153'
155,'Business Research',128,'x154'
156,'Energy',397,'x155'
157,'Biological Anthropology',313,'x156'
158,'Fluids',251,'x157'
159,'Clinical pharmacology',913,'x158'
160,'Fluids',65,'x159'
161,'Asian Studies',570,'x160'
162,'Pathology',608,'x161'
163,'Information engineering',235,'x162'
164,'Business Research',46,'x163'
165,'turbomachinery',225,'x164'
166,'Lab4',881,'x165'
167,'Clinical pharmacology',830,'x166'
168,'Chemistry',378,'x167'
169,'Brain mapping unit',748,'x168'
170,'Biological Anthropology',942,'x169'
171,'Physics',169,'x170'
172,'Civil engineering',571,'x171'
173,'Trauma and Orthopaedic Surgery',202,'x172'
174,'turbomachinery',204,'x173'
175,'American Studies',667,'x174'
176,'Lab4',762,'x175'
177,'Pathology',464,'x176'
178,'Chemistry',687,'x177'
179,'Trauma and Orthopaedic Surgery',150,'x178'
180,'Arabic',24,'x179'
181,'French',506,'x180'
182,'Business Research',240,'x181'
183,'Modern Greek',31,'x182'
184,'Energy',861,'x183'
185,'turbomachinery',496,'x184'
186,'Genetics',650,'x185'
187,'Computer Laboratory',596,'x186'
188,'Slavonic Studies',331,'x187'
189,'American Studies',361,'x188'
190,'Biochemistry',304,'x189'
191,'Lab2',595,'x190'
192,'Biochemistry',695,'x191'
193,'Computer Laboratory',518,'x192'
194,'Metallurgy',845,'x193'
195,'Lab3',741,'x194'
196,'Psychology',559,'x195'
197,'American Studies',395,'x196'
198,'Psychology',555,'x197'
199,'Neo-Latin',984,'x198'
200,'Development Studies',220,'x199'
201,'Orthopaedic Surgery',568,'x200'
202,'Asian Studies',960,'x201'
203,'Development Studies',739,'x202'
204,'Energy',578,'x203'
205,'Lab4',741,'x204'
206,'Biochemistry',479,'x205'
207,'Computer Laboratory',798,'x206'
208,'Slavonic Studies',291,'x207'
209,'Trauma and Orthopaedic Surgery',46,'x208'
210,'turbomachinery',296,'x209'
211,'Acadamic Research',211,'x210'
212,'Pathology',147,'x211'
213,'Neo-Latin',272,'x212'
214,'German',851,'x213'
215,'Development Studies',82,'x214'
216,'Lab3',758,'x215'
217,'Lab4',737,'x216'
218,'Astronomy',920,'x217'
219,'Earth Sciences',593,'x218'
220,'Plant Sciences',647,'x219'
221,'Scientific Research',811,'x220'
222,'Archaeology',38,'x221'
223,'Trauma and Orthopaedic Surgery',375,'x222'
224,'Clinical pharmacology',218,'x223'
225,'Computer Laboratory',854,'x224'
226,'Plant Sciences',554,'x225'
227,'Scientific Research',916,'x226'
228,'Plant Sciences',983,'x227'
229,'German',648,'x228'
230,'Information engineering',360,'x229'
231,'Energy',804,'x230'
232,'Lab3',865,'x231'
233,'Asian Studies',320,'x232'
234,'Orthopaedic Surgery',98,'x233'
235,'Civil engineering',379,'x234'
236,'turbomachinery',371,'x235'
237,'Slavonic Studies',187,'x236'
238,'Astronomy',847,'x237'
239,'turbomachinery',271,'x238'
240,'Brain mapping unit',517,'x239'
241,'Lab4',840,'x240'
242,'Biological Anthropology',961,'x241'
243,'French',601,'x242'
244,'Earth Sciences',580,'x243'
245,'Development Studies',600,'x244'
246,'turbomachinery',322,'x245'
247,'Scientific Research',494,'x246'
248,'Trauma and Orthopaedic Surgery',601,'x247'
249,'Transfusion medicine',330,'x248'
250,'Computer Laboratory',682,'x249'
251,'Genetics',59,'x250'
252,'Pathology',130,'x251'
253,'American Studies',193,'x252'
254,'Archaeology',891,'x253'
255,'Clinical pharmacology',705,'x254'
256,'Clinical pharmacology',580,'x255'
257,'Lab2',36,'x256'
258,'Lab2',24,'x257'
259,'The Polar Museum',481,'x258'
260,'Scientific Research',877,'x259'
261,'Lab3',332,'x260'
262,'American Studies',86,'x261'
263,'Chemistry',148,'x262'
264,'Asian Studies',651,'x263'
265,'Lab2',526,'x264'
266,'Slavonic Studies',209,'x265'
267,'Pathology',244,'x266'
268,'Lab3',242,'x267'
269,'Genetics',48,'x268'
270,'Pathology',474,'x269'
271,'Transfusion medicine',481,'x270'
272,'Civil engineering',854,'x271'
273,'turbomachinery',828,'x272'
274,'turbomachinery',990,'x273'
275,'Transfusion medicine',612,'x274'
276,'Psychology',183,'x275'
277,'Clinical pharmacology',344,'x276'
278,'Slavonic Studies',174,'x277'
279,'Neo-Latin',207,'x278'
280,'Acadamic Research',34,'x279'
281,'Orthopaedic Surgery',322,'x280'
282,'Development Studies',249,'x281'
283,'Lab4',58,'x282'
284,'Fluids',630,'x283'
285,'Astronomy',521,'x284'
286,'Pathology',73,'x285'
287,'Lab2',603,'x286'
288,'Lab2',460,'x287'
289,'Brain mapping unit',402,'x288'
290,'Scientific Research',977,'x289'
291,'Transfusion medicine',395,'x290'
292,'The Polar Museum',137,'x291'
293,'Astronomy',908,'x292'
294,'Scientific Research',295,'x293'
295,'Modern Greek',470,'x294'
296,'Modern Greek',743,'x295'
297,'Earth Sciences',496,'x296'
298,'Neo-Latin',587,'x297'
299,'Information engineering',234,'x298'
300,'Scientific Research',408,'x299'
301,'Lab4',56,'x300'
302,'Modern Greek',358,'x301'
303,'Orthopaedic Surgery',47,'x302'
304,'Lab3',709,'x303'
305,'Biochemistry',251,'x304'
306,'Fluids',260,'x305'
307,'Business Research',464,'x306'
308,'Metallurgy',804,'x307'
309,'French',299,'x308'
310,'Scientific Research',850,'x309'
311,'Scientific Research',957,'x310'
312,'Lab1',898,'x311'
313,'Psychology',358,'x312'
314,'Orthopaedic Surgery',711,'x313'
315,'Business Research',643,'x314'
316,'Scientific Research',20,'x315'
317,'Plant Sciences',873,'x316'
318,'Development Studies',522,'x317'
319,'Trauma and Orthopaedic Surgery',662,'x318'
320,'Physics',554,'x319'
321,'Metallurgy',735,'x320'
322,'Brain mapping unit',698,'x321'
323,'Modern Greek',277,'x322'
324,'Chemistry',747,'x323'
325,'Psychology',987,'x324'
326,'Computer Laboratory',613,'x325'
327,'French',400,'x326'
328,'Lab2',722,'x327'
329,'Fluids',728,'x328'
330,'Modern Greek',578,'x329'
331,'Civil engineering',513,'x330'
332,'Modern Greek',523,'x331'
333,'Development Studies',216,'x332'
334,'Modern Greek',606,'x333'
335,'Asian Studies',239,'x334'
336,'Transfusion medicine',890,'x335'
337,'Metallurgy',742,'x336'
338,'Slavonic Studies',821,'x337'
339,'Lab1',790,'x338'
340,'Orthopaedic Surgery',335,'x339'
341,'Earth Sciences',470,'x340'
342,'The Polar Museum',909,'x341'
343,'Information engineering',580,'x342'
344,'Energy',223,'x343'
345,'Trauma and Orthopaedic Surgery',596,'x344'
346,'Astronomy',402,'x345'
347,'Lab4',372,'x346'
348,'Orthopaedic Surgery',621,'x347'
349,'Genetics',296,'x348'
350,'Astronomy',16,'x349'
351,'French',691,'x350'
352,'Lab3',666,'x351'
353,'The Polar Museum',455,'x352'
354,'Information engineering',796,'x353'
355,'Lab2',953,'x354'
356,'Genetics',503,'x355'
357,'Biological Anthropology',596,'x356'
358,'Archaeology',339,'x357'
359,'American Studies',920,'x358'
360,'Trauma and Orthopaedic Surgery',375,'x359'
361,'Psychology',444,'x360'
362,'Neo-Latin',284,'x361'
363,'The Polar Museum',541,'x362'
364,'Development Studies',137,'x363'
365,'Trauma and Orthopaedic Surgery',478,'x364'
366,'Biological Anthropology',90,'x365'
367,'turbomachinery',652,'x366'
368,'Transfusion medicine',93,'x367'
369,'Orthopaedic Surgery',140,'x368'
370,'Pathology',79,'x369'
371,'Biochemistry',544,'x370'
372,'Lab3',648,'x371'
373,'Archaeology',215,'x372'
374,'The Polar Museum',421,'x373'
375,'Lab1',164,'x374'
376,'Clinical pharmacology',139,'x375'
377,'Astronomy',905,'x376'
378,'American Studies',773,'x377'
379,'Plant Sciences',435,'x378'
380,'Lab2',760,'x379'
381,'Brain mapping unit',866,'x380'
382,'Chemistry',174,'x381'
383,'Neo-Latin',880,'x382'
384,'Archaeology',128,'x383'
385,'Earth Sciences',875,'x384'
386,'Scientific Research',50,'x385'
387,'Computer Laboratory',754,'x386'
388,'Computer Laboratory',381,'x387'
389,'Modern Greek',165,'x388'
390,'Neo-Latin',357,'x389'
391,'turbomachinery',665,'x390'
392,'Earth Sciences',825,'x391'
393,'Arabic',191,'x392'
394,'Computer Laboratory',547,'x393'
395,'Energy',474,'x394'
396,'Development Studies',993,'x395'
397,'Metallurgy',84,'x396'
398,'Information engineering',902,'x397'
399,'Development Studies',370,'x398'
400,'Fluids',11,'x399'
401,'Energy',72,'x400'
402,'Astronomy',321,'x401'
403,'Astronomy',872,'x402'
404,'The Polar Museum',255,'x403'
405,'Civil engineering',55,'x404'
406,'Lab4',193,'x405'
407,'Chemistry',26,'x406'
408,'Archaeology',905,'x407'
409,'Civil engineering',990,'x408'
410,'Lab4',983,'x409'
411,'Civil engineering',659,'x410'
412,'French',93,'x411'
413,'Asian Studies',360,'x412'
414,'German',824,'x413'
415,'Fluids',807,'x414'
416,'Biochemistry',233,'x415'
417,'Orthopaedic Surgery',221,'x416'
418,'German',788,'x417'
419,'Information engineering',96,'x418'
420,'Biochemistry',614,'x419'
421,'Neo-Latin',921,'x420'
422,'Clinical pharmacology',643,'x421'
423,'Lab4',619,'x422'
424,'Arabic',470,'x423'
425,'Earth Sciences',250,'x424'
426,'Social Anthropology',386,'x425'
427,'Trauma and Orthopaedic Surgery',913,'x426'
428,'Computer Laboratory',631,'x427'
429,'Trauma and Orthopaedic Surgery',941,'x428'
430,'Biochemistry',398,'x429'
431,'Psychology',142,'x430'
432,'Brain mapping unit',462,'x431'
433,'Physics',812,'x432'
434,'Psychology',503,'x433'
435,'Archaeology',904,'x434'
436,'turbomachinery',889,'x435'
437,'Genetics',507,'x436'
438,'Lab1',466,'x437'
439,'Arabic',44,'x438'
440,'Astronomy',301,'x439'
441,'Earth Sciences',894,'x440'
442,'Modern Greek',994,'x441'
443,'Lab2',924,'x442'
444,'American Studies',924,'x443'
445,'Scientific Research',328,'x444'
446,'Lab3',842,'x445'
447,'Information engineering',639,'x446'
448,'American Studies',67,'x447'
449,'Asian Studies',394,'x448'
450,'Psychology',538,'x449'
451,'Trauma and Orthopaedic Surgery',56,'x450'
452,'Brain mapping unit',48,'x451'
453,'Development Studies',528,'x452'
454,'Archaeology',25,'x453'
455,'Pathology',814,'x454'
456,'Astronomy',289,'x455'
457,'Computer Laboratory',291,'x456'
458,'Orthopaedic Surgery',921,'x457'
459,'turbomachinery',676,'x458'
460,'Trauma and Orthopaedic Surgery',707,'x459'
461,'turbomachinery',629,'x460'
462,'Lab2',114,'x461'
463,'German',350,'x462'
464,'The Polar Museum',364,'x463'
465,'American Studies',251,'x464'
466,'Chemistry',281,'x465'
467,'Orthopaedic Surgery',154,'x466'
468,'Slavonic Studies',120,'x467'
469,'Modern Greek',378,'x468'
470,'Physics',22,'x469'
471,'Business Research',900,'x470'
472,'Scientific Research',923,'x471'
473,'Acadamic Research',733,'x472'
474,'Lab2',693,'x473'
475,'Genetics',122,'x474'
476,'Arabic',181,'x475'
477,'Metallurgy',47,'x476'
478,'Fluids',445,'x477'
479,'Genetics',16,'x478'
480,'Business Research',384,'x479'
481,'Physics',795,'x480'
482,'American Studies',116,'x481'
483,'Lab4',288,'x482'
484,'Arabic',989,'x483'
485,'Astronomy',899,'x484'
486,'Orthopaedic Surgery',900,'x485'
487,'Fluids',162,'x486'
488,'Archaeology',419,'x487'
