1,'turbomachinery',661,fac1
2,'Lab3',276,fac2
3,'Lab1',794,fac3
4,'Energy',830,fac4
5,'Information engineering',99,fac5
6,'Business Research',897,fac6
7,'American Studies',405,fac7
8,'Slavonic Studies',1000,fac8
9,'Asian Studies',387,fac9
10,'Information engineering',887,fac10
11,'Clinical pharmacology',188,fac11
12,'American Studies',483,fac12
13,'Orthopaedic Surgery',43,fac13
14,'Transfusion medicine',122,fac14
15,'Lab3',679,fac15
16,'Neo-Latin',341,fac16
17,'Lab4',70,fac17
18,'The Polar Museum',473,fac18
19,'Social Anthropology',940,fac19
20,'Lab3',706,fac20
21,'Trauma and Orthopaedic Surgery',753,fac21
22,'Chemistry',402,fac22
23,'Biochemistry',351,fac23
24,'Earth Sciences',593,fac24
25,'German',119,fac25
26,'Trauma and Orthopaedic Surgery',106,fac26
27,'American Studies',507,fac27
28,'Computer Laboratory',943,fac28
29,'Social Anthropology',81,fac29
30,'Lab3',111,fac30
31,'Fluids',959,fac31
32,'Acadamic Research',213,fac32
33,'Metallurgy',590,fac33
34,'Biological Anthropology',96,fac34
35,'Psychology',449,fac35
36,'Civil engineering',526,fac36
37,'Astronomy',190,fac37
38,'Lab3',647,fac38
39,'Pathology',301,fac39
40,'Slavonic Studies',546,fac40
41,'Fluids',687,fac41
42,'Trauma and Orthopaedic Surgery',311,fac42
43,'Modern Greek',351,fac43
44,'Earth Sciences',307,fac44
45,'Astronomy',415,fac45
46,'Lab2',17,fac46
47,'Lab2',60,fac47
48,'Fluids',12,fac48
49,'Clinical pharmacology',175,fac49
50,'Clinical pharmacology',971,fac50
51,'Development Studies',396,fac51
52,'Social Anthropology',25,fac52
53,'German',859,fac53
54,'Slavonic Studies',8,fac54
55,'Computer Laboratory',251,fac55
56,'Transfusion medicine',347,fac56
57,'Metallurgy',446,fac57
58,'Civil engineering',29,fac58
59,'Plant Sciences',754,fac59
60,'Archaeology',250,fac60
61,'German',470,fac61
62,'Biological Anthropology',102,fac62
63,'Lab4',450,fac63
64,'Asian Studies',877,fac64
65,'Genetics',721,fac65
66,'Lab1',229,fac66
67,'American Studies',242,fac67
68,'Social Anthropology',867,fac68
69,'Fluids',614,fac69
70,'Trauma and Orthopaedic Surgery',109,fac70
71,'Lab3',335,fac71
72,'Transfusion medicine',793,fac72
73,'Lab4',77,fac73
74,'Biochemistry',371,fac74
75,'Clinical pharmacology',422,fac75
76,'American Studies',994,fac76
77,'French',62,fac77
78,'Neo-Latin',212,fac78
79,'Social Anthropology',582,fac79
80,'Modern Greek',921,fac80
81,'Plant Sciences',18,fac81
82,'Genetics',337,fac82
83,'Plant Sciences',965,fac83
84,'Computer Laboratory',917,fac84
85,'Trauma and Orthopaedic Surgery',919,fac85
86,'The Polar Museum',870,fac86
87,'Earth Sciences',931,fac87
88,'Physics',720,fac88
89,'Acadamic Research',640,fac89
90,'Neo-Latin',795,fac90
91,'Civil engineering',143,fac91
92,'Biochemistry',739,fac92
93,'Brain mapping unit',954,fac93
94,'Physics',361,fac94
95,'Archaeology',55,fac95
96,'Orthopaedic Surgery',171,fac96
97,'Earth Sciences',440,fac97
98,'Astronomy',865,fac98
99,'Asian Studies',395,fac99
100,'Brain mapping unit',79,fac100
101,'Metallurgy',552,fac101
102,'Clinical pharmacology',823,fac102
103,'Civil engineering',798,fac103
104,'Modern Greek',387,fac104
105,'Lab3',947,fac105
106,'Biochemistry',40,fac106
107,'Slavonic Studies',615,fac107
108,'American Studies',58,fac108
109,'Business Research',744,fac109
110,'Metallurgy',52,fac110
111,'Lab4',373,fac111
112,'Energy',716,fac112
113,'turbomachinery',9,fac113
114,'Lab2',576,fac114
115,'German',375,fac115
116,'Scientific Research',12,fac116
117,'Fluids',735,fac117
118,'Lab3',24,fac118
119,'Pathology',716,fac119
120,'Asian Studies',607,fac120
121,'Brain mapping unit',898,fac121
122,'Slavonic Studies',610,fac122
123,'Genetics',900,fac123
124,'Metallurgy',186,fac124
125,'Psychology',470,fac125
126,'Transfusion medicine',64,fac126
127,'Development Studies',17,fac127
128,'Energy',975,fac128
129,'The Polar Museum',623,fac129
130,'Trauma and Orthopaedic Surgery',62,fac130
131,'Energy',114,fac131
132,'Scientific Research',833,fac132
133,'Earth Sciences',513,fac133
134,'Modern Greek',461,fac134
135,'Earth Sciences',26,fac135
136,'French',991,fac136
137,'Neo-Latin',504,fac137
138,'Energy',104,fac138
139,'Arabic',717,fac139
140,'Arabic',36,fac140
141,'Scientific Research',653,fac141
142,'Energy',483,fac142
143,'American Studies',445,fac143
144,'Scientific Research',193,fac144
145,'Metallurgy',294,fac145
146,'Physics',886,fac146
147,'Energy',91,fac147
148,'turbomachinery',57,fac148
149,'Acadamic Research',334,fac149
150,'Orthopaedic Surgery',894,fac150
151,'Earth Sciences',491,fac151
152,'Pathology',916,fac152
153,'turbomachinery',894,fac153
154,'Trauma and Orthopaedic Surgery',516,fac154
155,'Energy',539,fac155
156,'French',248,fac156
157,'Neo-Latin',617,fac157
158,'Biochemistry',424,fac158
159,'Acadamic Research',7,fac159
160,'Brain mapping unit',998,fac160
161,'Arabic',764,fac161
162,'Business Research',562,fac162
163,'Lab2',754,fac163
164,'Earth Sciences',241,fac164
165,'Physics',449,fac165
166,'German',984,fac166
167,'Neo-Latin',239,fac167
168,'Brain mapping unit',565,fac168
169,'Computer Laboratory',408,fac169
170,'Transfusion medicine',669,fac170
171,'Physics',748,fac171
172,'Modern Greek',385,fac172
173,'American Studies',101,fac173
174,'Genetics',258,fac174
175,'Energy',727,fac175
176,'Energy',633,fac176
177,'Computer Laboratory',71,fac177
178,'Clinical pharmacology',693,fac178
179,'Orthopaedic Surgery',383,fac179
180,'Clinical pharmacology',180,fac180
181,'Development Studies',672,fac181
182,'Trauma and Orthopaedic Surgery',365,fac182
183,'Earth Sciences',7,fac183
184,'Computer Laboratory',103,fac184
185,'Chemistry',562,fac185
186,'Archaeology',611,fac186
187,'Earth Sciences',470,fac187
188,'Brain mapping unit',939,fac188
189,'Orthopaedic Surgery',658,fac189
190,'Archaeology',43,fac190
191,'Civil engineering',887,fac191
192,'Brain mapping unit',614,fac192
193,'Biochemistry',788,fac193
194,'Acadamic Research',31,fac194
195,'Energy',647,fac195
196,'Physics',703,fac196
197,'Plant Sciences',129,fac197
198,'American Studies',522,fac198
199,'Development Studies',134,fac199
200,'Business Research',525,fac200
201,'German',567,fac201
202,'Plant Sciences',542,fac202
203,'Lab2',880,fac203
204,'Metallurgy',791,fac204
205,'American Studies',132,fac205
206,'Plant Sciences',282,fac206
207,'Slavonic Studies',177,fac207
208,'Trauma and Orthopaedic Surgery',595,fac208
209,'Chemistry',139,fac209
210,'turbomachinery',504,fac210
211,'Social Anthropology',688,fac211
212,'The Polar Museum',433,fac212
213,'Development Studies',965,fac213
214,'Acadamic Research',531,fac214
215,'Acadamic Research',544,fac215
216,'Social Anthropology',764,fac216
217,'Psychology',529,fac217
218,'Plant Sciences',498,fac218
219,'Pathology',219,fac219
