1,'Genetics',124,fac1
2,'Orthopaedic Surgery',85,fac2
3,'Biochemistry',226,fac3
4,'Pathology',879,fac4
5,'Chemistry',523,fac5
6,'Brain mapping unit',353,fac6
7,'Genetics',433,fac7
8,'Modern Greek',211,fac8
9,'Chemistry',17,fac9
10,'Arabic',455,fac10
11,'American Studies',557,fac11
12,'Plant Sciences',687,fac12
13,'Development Studies',67,fac13
14,'Lab4',682,fac14
15,'Chemistry',649,fac15
16,'Energy',750,fac16
17,'Lab1',92,fac17
18,'Metallurgy',324,fac18
19,'Trauma and Orthopaedic Surgery',477,fac19
20,'Astronomy',43,fac20
21,'Plant Sciences',43,fac21
22,'Earth Sciences',750,fac22
23,'Lab1',50,fac23
24,'Orthopaedic Surgery',115,fac24
25,'Psychology',558,fac25
26,'Trauma and Orthopaedic Surgery',781,fac26
27,'Lab4',47,fac27
28,'turbomachinery',151,fac28
29,'Trauma and Orthopaedic Surgery',49,fac29
30,'Development Studies',324,fac30
31,'Lab4',825,fac31
32,'Archaeology',743,fac32
33,'Lab1',543,fac33
34,'Lab4',819,fac34
35,'Lab3',928,fac35
36,'Chemistry',583,fac36
37,'Lab4',367,fac37
38,'turbomachinery',973,fac38
39,'Civil engineering',243,fac39
40,'Lab4',350,fac40
41,'Genetics',536,fac41
42,'Scientific Research',594,fac42
43,'Archaeology',695,fac43
44,'Fluids',997,fac44
45,'Earth Sciences',258,fac45
46,'Plant Sciences',609,fac46
47,'French',797,fac47
48,'Development Studies',572,fac48
49,'Earth Sciences',42,fac49
50,'Genetics',447,fac50
51,'Clinical pharmacology',582,fac51
52,'Acadamic Research',65,fac52
53,'Civil engineering',100,fac53
54,'Fluids',945,fac54
55,'Genetics',170,fac55
56,'Genetics',495,fac56
57,'Brain mapping unit',116,fac57
58,'Neo-Latin',653,fac58
59,'Social Anthropology',793,fac59
60,'Trauma and Orthopaedic Surgery',267,fac60
61,'Scientific Research',200,fac61
62,'Lab3',358,fac62
63,'Brain mapping unit',475,fac63
64,'Clinical pharmacology',786,fac64
65,'Plant Sciences',691,fac65
66,'American Studies',703,fac66
67,'Civil engineering',753,fac67
68,'Slavonic Studies',308,fac68
69,'Biological Anthropology',825,fac69
70,'Energy',699,fac70
71,'Biochemistry',233,fac71
72,'Brain mapping unit',597,fac72
73,'Lab1',509,fac73
74,'Brain mapping unit',403,fac74
75,'Physics',149,fac75
76,'Transfusion medicine',292,fac76
77,'American Studies',369,fac77
78,'Lab2',354,fac78
79,'Social Anthropology',772,fac79
80,'The Polar Museum',683,fac80
81,'Archaeology',328,fac81
82,'Chemistry',768,fac82
83,'Psychology',447,fac83
84,'Earth Sciences',112,fac84
85,'Lab1',427,fac85
86,'Civil engineering',883,fac86
87,'Transfusion medicine',132,fac87
88,'Psychology',222,fac88
89,'Modern Greek',431,fac89
90,'Modern Greek',376,fac90
91,'Development Studies',931,fac91
92,'Development Studies',964,fac92
93,'Psychology',896,fac93
94,'Archaeology',230,fac94
95,'Scientific Research',127,fac95
96,'Scientific Research',332,fac96
97,'Brain mapping unit',880,fac97
98,'Metallurgy',581,fac98
99,'turbomachinery',73,fac99
100,'Chemistry',525,fac100
101,'Energy',577,fac101
102,'Transfusion medicine',672,fac102
103,'Civil engineering',321,fac103
104,'turbomachinery',677,fac104
105,'Scientific Research',66,fac105
106,'Orthopaedic Surgery',551,fac106
107,'The Polar Museum',394,fac107
108,'Trauma and Orthopaedic Surgery',467,fac108
109,'The Polar Museum',969,fac109
110,'Slavonic Studies',501,fac110
111,'Trauma and Orthopaedic Surgery',602,fac111
112,'Physics',761,fac112
113,'Trauma and Orthopaedic Surgery',272,fac113
114,'Plant Sciences',935,fac114
115,'French',551,fac115
116,'Brain mapping unit',390,fac116
117,'Archaeology',818,fac117
118,'Orthopaedic Surgery',890,fac118
119,'Neo-Latin',566,fac119
120,'Energy',370,fac120
121,'Neo-Latin',219,fac121
122,'Modern Greek',572,fac122
123,'Chemistry',115,fac123
124,'Acadamic Research',884,fac124
125,'Plant Sciences',9,fac125
126,'Metallurgy',352,fac126
127,'Pathology',379,fac127
128,'Fluids',811,fac128
129,'Lab2',15,fac129
130,'Metallurgy',933,fac130
131,'Transfusion medicine',860,fac131
132,'Lab1',57,fac132
133,'Asian Studies',649,fac133
134,'Fluids',434,fac134
135,'Plant Sciences',928,fac135
136,'Energy',636,fac136
137,'Pathology',809,fac137
138,'Plant Sciences',465,fac138
139,'Biochemistry',490,fac139
140,'Lab2',681,fac140
141,'German',519,fac141
142,'Trauma and Orthopaedic Surgery',650,fac142
143,'Transfusion medicine',255,fac143
144,'American Studies',964,fac144
145,'Lab2',169,fac145
146,'Scientific Research',320,fac146
147,'Asian Studies',121,fac147
148,'German',105,fac148
149,'Scientific Research',303,fac149
150,'Pathology',572,fac150
151,'Social Anthropology',563,fac151
152,'Biological Anthropology',37,fac152
153,'Lab4',452,fac153
154,'Development Studies',651,fac154
155,'Physics',543,fac155
156,'Brain mapping unit',861,fac156
157,'Computer Laboratory',107,fac157
