1,'Psychology',247,'fac1'
2,'Biochemistry',64,'fac2'
3,'Transfusion medicine',921,'fac3'
4,'Social Anthropology',150,'fac4'
5,'Lab4',921,'fac5'
6,'Modern Greek',985,'fac6'
7,'Earth Sciences',636,'fac7'
8,'Information engineering',691,'fac8'
9,'Archaeology',461,'fac9'
10,'Neo-Latin',95,'fac10'
11,'Asian Studies',324,'fac11'
12,'Biological Anthropology',474,'fac12'
13,'turbomachinery',778,'fac13'
14,'Biological Anthropology',312,'fac14'
15,'Acadamic Research',162,'fac15'
16,'Astronomy',957,'fac16'
17,'Social Anthropology',949,'fac17'
18,'Astronomy',188,'fac18'
19,'Archaeology',607,'fac19'
20,'Brain mapping unit',30,'fac20'
21,'Social Anthropology',442,'fac21'
22,'Lab2',916,'fac22'
23,'Development Studies',292,'fac23'
24,'Asian Studies',270,'fac24'
25,'Lab4',24,'fac25'
26,'Brain mapping unit',280,'fac26'
27,'Metallurgy',802,'fac27'
28,'Trauma and Orthopaedic Surgery',751,'fac28'
29,'Earth Sciences',516,'fac29'
30,'Archaeology',865,'fac30'
31,'Biochemistry',302,'fac31'
32,'Lab2',331,'fac32'
33,'Information engineering',506,'fac33'
34,'Energy',200,'fac34'
35,'Genetics',209,'fac35'
36,'Arabic',494,'fac36'
37,'Orthopaedic Surgery',118,'fac37'
38,'Modern Greek',284,'fac38'
39,'Business Research',461,'fac39'
40,'turbomachinery',584,'fac40'
41,'Metallurgy',304,'fac41'
42,'Brain mapping unit',771,'fac42'
43,'Modern Greek',541,'fac43'
44,'Psychology',243,'fac44'
45,'Information engineering',716,'fac45'
46,'Fluids',506,'fac46'
47,'Lab1',172,'fac47'
48,'Scientific Research',516,'fac48'
49,'Lab2',350,'fac49'
50,'Archaeology',455,'fac1'
51,'The Polar Museum',315,'fac2'
52,'Brain mapping unit',343,'fac3'
53,'Information engineering',442,'fac4'
54,'The Polar Museum',958,'fac5'
55,'Scientific Research',661,'fac6'
56,'Lab1',78,'fac7'
57,'Information engineering',276,'fac8'
58,'Metallurgy',637,'fac9'
59,'Information engineering',782,'fac10'
60,'Psychology',942,'fac11'
61,'Computer Laboratory',529,'fac12'
62,'Archaeology',589,'fac13'
63,'Information engineering',932,'fac14'
64,'Pathology',589,'fac15'
65,'Modern Greek',864,'fac16'
66,'Astronomy',979,'fac17'
67,'Lab1',171,'fac18'
68,'Biochemistry',208,'fac19'
69,'Pathology',502,'fac20'
70,'Metallurgy',544,'fac21'
71,'Archaeology',930,'fac22'
72,'Fluids',822,'fac23'
73,'The Polar Museum',458,'fac24'
74,'Psychology',76,'fac25'
75,'Information engineering',68,'fac26'
76,'Development Studies',723,'fac27'
77,'Archaeology',304,'fac28'
78,'Scientific Research',508,'fac29'
79,'Energy',783,'fac30'
80,'Acadamic Research',790,'fac31'
81,'Genetics',162,'fac32'
82,'Lab2',215,'fac33'
83,'Scientific Research',943,'fac34'
84,'Neo-Latin',474,'fac35'
85,'Computer Laboratory',265,'fac36'
86,'Plant Sciences',892,'fac37'
87,'Lab4',260,'fac38'
88,'Metallurgy',500,'fac39'
89,'Biochemistry',348,'fac40'
90,'Information engineering',897,'fac41'
91,'German',711,'fac42'
92,'Computer Laboratory',735,'fac43'
93,'Computer Laboratory',541,'fac44'
94,'The Polar Museum',933,'fac45'
95,'Trauma and Orthopaedic Surgery',352,'fac46'
96,'Business Research',82,'fac47'
97,'Lab3',822,'fac48'
98,'Clinical pharmacology',563,'fac49'
99,'Biological Anthropology',834,'fac1'
100,'turbomachinery',713,'fac2'
101,'Neo-Latin',860,'fac3'
102,'Orthopaedic Surgery',928,'fac4'
103,'Chemistry',833,'fac5'
104,'Modern Greek',499,'fac6'
105,'Transfusion medicine',675,'fac7'
106,'Psychology',725,'fac8'
107,'Computer Laboratory',411,'fac9'
108,'Orthopaedic Surgery',537,'fac10'
109,'Business Research',420,'fac11'
