1,'Lab3',225,fac1
2,'Civil engineering',21,fac2
3,'Physics',820,fac3
4,'Lab1',598,fac4
5,'Acadamic Research',897,fac5
6,'Asian Studies',955,fac6
7,'Acadamic Research',953,fac7
8,'turbomachinery',752,fac8
9,'Psychology',535,fac9
10,'Modern Greek',541,fac10
11,'Scientific Research',212,fac11
12,'Metallurgy',630,fac12
13,'Civil engineering',676,fac13
14,'Asian Studies',493,fac14
15,'Metallurgy',518,fac15
16,'Orthopaedic Surgery',494,fac16
17,'Social Anthropology',193,fac17
18,'Lab3',595,fac18
19,'Lab1',603,fac19
20,'Neo-Latin',875,fac20
21,'Chemistry',575,fac21
22,'The Polar Museum',622,fac22
23,'Modern Greek',447,fac23
24,'Biochemistry',590,fac24
25,'Scientific Research',489,fac25
26,'Archaeology',47,fac26
27,'Biological Anthropology',914,fac27
28,'The Polar Museum',390,fac28
29,'Pathology',29,fac29
30,'Scientific Research',320,fac30
31,'Metallurgy',883,fac31
32,'Asian Studies',491,fac32
33,'Lab3',27,fac33
34,'Biological Anthropology',159,fac34
35,'Earth Sciences',617,fac35
36,'Biochemistry',370,fac36
37,'Trauma and Orthopaedic Surgery',280,fac37
38,'Earth Sciences',246,fac38
39,'Asian Studies',512,fac39
40,'Lab2',879,fac40
41,'Acadamic Research',676,fac41
42,'turbomachinery',701,fac42
43,'Modern Greek',681,fac43
44,'Acadamic Research',393,fac44
45,'Chemistry',340,fac45
46,'Physics',92,fac46
47,'Energy',961,fac47
48,'turbomachinery',749,fac48
49,'Energy',256,fac49
50,'Lab3',663,fac50
51,'Scientific Research',538,fac51
52,'Social Anthropology',231,fac52
53,'French',529,fac53
54,'French',545,fac54
55,'Genetics',901,fac55
56,'Civil engineering',351,fac56
57,'Arabic',235,fac57
58,'Scientific Research',974,fac58
59,'Slavonic Studies',616,fac59
60,'Energy',460,fac60
61,'Lab4',487,fac61
62,'Chemistry',867,fac62
63,'Orthopaedic Surgery',253,fac63
64,'Lab2',828,fac64
65,'Development Studies',670,fac65
66,'American Studies',378,fac66
67,'Arabic',557,fac67
68,'Fluids',870,fac68
69,'Slavonic Studies',664,fac69
70,'German',574,fac70
71,'The Polar Museum',442,fac71
72,'Information engineering',446,fac72
73,'Modern Greek',105,fac73
74,'French',586,fac74
75,'Physics',264,fac75
76,'Physics',123,fac76
77,'Pathology',160,fac77
78,'Lab4',147,fac78
79,'Clinical pharmacology',675,fac79
80,'Information engineering',204,fac80
81,'The Polar Museum',438,fac81
82,'Acadamic Research',249,fac82
83,'Plant Sciences',526,fac83
84,'Transfusion medicine',34,fac84
85,'Asian Studies',366,fac85
86,'Earth Sciences',649,fac86
87,'Information engineering',757,fac87
88,'Business Research',271,fac88
89,'Trauma and Orthopaedic Surgery',868,fac89
90,'Development Studies',826,fac90
91,'Biochemistry',116,fac91
92,'Chemistry',90,fac92
93,'Biological Anthropology',157,fac93
94,'Orthopaedic Surgery',811,fac94
95,'Plant Sciences',446,fac95
96,'Information engineering',564,fac96
97,'Information engineering',396,fac97
98,'Psychology',50,fac98
99,'Metallurgy',7,fac99
100,'German',608,fac100
101,'Energy',140,fac101
102,'turbomachinery',127,fac102
103,'Information engineering',953,fac103
104,'Asian Studies',127,fac104
105,'Clinical pharmacology',311,fac105
106,'Arabic',965,fac106
107,'Slavonic Studies',581,fac107
108,'Earth Sciences',597,fac108
109,'Pathology',148,fac109
110,'Asian Studies',7,fac110
111,'Development Studies',483,fac111
112,'Biological Anthropology',593,fac112
113,'Transfusion medicine',945,fac113
114,'Information engineering',188,fac114
115,'Slavonic Studies',165,fac115
116,'Fluids',576,fac116
117,'Pathology',544,fac117
118,'Neo-Latin',451,fac118
119,'Plant Sciences',800,fac119
120,'Fluids',410,fac120
121,'turbomachinery',50,fac121
122,'Modern Greek',799,fac122
123,'Pathology',751,fac123
124,'The Polar Museum',939,fac124
125,'Orthopaedic Surgery',559,fac125
126,'Acadamic Research',928,fac126
127,'turbomachinery',141,fac127
128,'Psychology',855,fac128
129,'Business Research',567,fac129
130,'Modern Greek',947,fac130
131,'Slavonic Studies',162,fac131
132,'Energy',682,fac132
133,'Brain mapping unit',328,fac133
134,'Orthopaedic Surgery',873,fac134
135,'turbomachinery',146,fac135
136,'Slavonic Studies',36,fac136
137,'Development Studies',5,fac137
138,'Scientific Research',360,fac138
139,'Astronomy',201,fac139
140,'Fluids',393,fac140
141,'Biological Anthropology',608,fac141
142,'Physics',869,fac142
143,'Biochemistry',724,fac143
144,'Energy',650,fac144
145,'Modern Greek',396,fac145
146,'German',664,fac146
147,'Lab1',330,fac147
148,'Earth Sciences',389,fac148
149,'Orthopaedic Surgery',115,fac149
150,'Fluids',154,fac150
151,'Astronomy',176,fac151
152,'Biological Anthropology',125,fac152
153,'Scientific Research',212,fac153
154,'American Studies',177,fac154
155,'Information engineering',751,fac155
156,'Scientific Research',715,fac156
157,'Fluids',25,fac157
158,'Genetics',586,fac158
159,'Information engineering',498,fac159
160,'Physics',905,fac160
161,'Biochemistry',354,fac161
162,'American Studies',613,fac162
163,'Orthopaedic Surgery',156,fac163
164,'Modern Greek',423,fac164
165,'German',492,fac165
166,'Slavonic Studies',21,fac166
167,'Arabic',534,fac167
168,'American Studies',312,fac168
169,'Fluids',15,fac169
170,'Lab3',733,fac170
171,'French',622,fac171
172,'Archaeology',69,fac172
173,'Archaeology',588,fac173
174,'German',811,fac174
175,'Astronomy',884,fac175
176,'Development Studies',474,fac176
177,'Modern Greek',431,fac177
178,'Civil engineering',229,fac178
179,'Development Studies',869,fac179
180,'Astronomy',178,fac180
181,'turbomachinery',713,fac181
182,'Neo-Latin',186,fac182
183,'Brain mapping unit',763,fac183
184,'Biochemistry',82,fac184
185,'German',610,fac185
186,'Fluids',608,fac186
187,'Orthopaedic Surgery',262,fac187
188,'Modern Greek',326,fac188
189,'Chemistry',707,fac189
190,'Civil engineering',981,fac190
191,'turbomachinery',909,fac191
192,'Acadamic Research',19,fac192
193,'Lab4',341,fac193
194,'Computer Laboratory',421,fac194
195,'Computer Laboratory',956,fac195
196,'The Polar Museum',603,fac196
197,'Earth Sciences',800,fac197
198,'Computer Laboratory',937,fac198
199,'Trauma and Orthopaedic Surgery',47,fac199
200,'Computer Laboratory',99,fac200
201,'Arabic',585,fac201
202,'Asian Studies',71,fac202
203,'Neo-Latin',570,fac203
204,'Energy',415,fac204
205,'turbomachinery',140,fac205
206,'Development Studies',499,fac206
207,'Clinical pharmacology',591,fac207
208,'Earth Sciences',224,fac208
209,'Earth Sciences',338,fac209
210,'Archaeology',223,fac210
211,'Social Anthropology',626,fac211
212,'Plant Sciences',909,fac212
213,'Trauma and Orthopaedic Surgery',803,fac213
214,'The Polar Museum',835,fac214
215,'Physics',31,fac215
216,'Neo-Latin',591,fac216
217,'Clinical pharmacology',272,fac217
218,'Scientific Research',121,fac218
219,'German',602,fac219
220,'Earth Sciences',96,fac220
221,'Business Research',390,fac221
222,'Development Studies',585,fac222
223,'Development Studies',230,fac223
224,'Acadamic Research',623,fac224
225,'Trauma and Orthopaedic Surgery',488,fac225
226,'Trauma and Orthopaedic Surgery',138,fac226
227,'turbomachinery',519,fac227
228,'French',878,fac228
229,'German',305,fac229
230,'Development Studies',267,fac230
231,'Acadamic Research',995,fac231
232,'turbomachinery',169,fac232
233,'Slavonic Studies',847,fac233
234,'Archaeology',298,fac234
235,'French',183,fac235
236,'Social Anthropology',777,fac236
237,'Metallurgy',965,fac237
238,'Business Research',408,fac238
239,'Metallurgy',919,fac239
240,'Physics',310,fac240
241,'Lab2',105,fac241
242,'Biological Anthropology',686,fac242
243,'Fluids',233,fac243
244,'Information engineering',256,fac244
245,'Lab1',622,fac245
246,'Asian Studies',749,fac246
247,'Business Research',994,fac247
248,'Earth Sciences',907,fac248
249,'Slavonic Studies',130,fac249
250,'Asian Studies',622,fac250
251,'Computer Laboratory',521,fac251
252,'Scientific Research',66,fac252
253,'Chemistry',372,fac253
254,'Modern Greek',334,fac254
255,'French',941,fac255
256,'Earth Sciences',919,fac256
257,'Social Anthropology',704,fac257
258,'Fluids',643,fac258
259,'American Studies',155,fac259
260,'Lab4',364,fac260
261,'Transfusion medicine',241,fac261
262,'Computer Laboratory',961,fac262
263,'Trauma and Orthopaedic Surgery',389,fac263
264,'Lab4',623,fac264
265,'Orthopaedic Surgery',385,fac265
266,'Information engineering',466,fac266
267,'Plant Sciences',11,fac267
268,'Trauma and Orthopaedic Surgery',614,fac268
269,'Psychology',181,fac269
270,'Genetics',706,fac270
271,'Arabic',453,fac271
