1,'Biochemistry',835,'fac1'
2,'Fluids',112,'fac2'
3,'Civil engineering',636,'fac3'
4,'Development Studies',98,'fac4'
5,'The Polar Museum',589,'fac5'
6,'Biochemistry',875,'fac6'
7,'Energy',436,'fac7'
8,'Asian Studies',610,'fac8'
9,'Biological Anthropology',299,'fac9'
10,'Acadamic Research',937,'fac10'
11,'Civil engineering',114,'fac11'
12,'Development Studies',186,'fac12'
13,'turbomachinery',690,'fac13'
14,'Clinical pharmacology',908,'fac14'
15,'Metallurgy',657,'fac15'
16,'Information engineering',873,'fac16'
17,'Lab3',781,'fac17'
18,'Physics',829,'fac18'
19,'turbomachinery',716,'fac19'
20,'Computer Laboratory',290,'fac20'
21,'turbomachinery',720,'fac21'
22,'Orthopaedic Surgery',723,'fac22'
23,'Computer Laboratory',223,'fac23'
24,'Chemistry',700,'fac24'
25,'Genetics',642,'fac25'
26,'Genetics',140,'fac26'
27,'Neo-Latin',260,'fac27'
28,'Metallurgy',42,'fac28'
29,'Arabic',600,'fac29'
30,'Psychology',526,'fac30'
31,'American Studies',363,'fac31'
32,'Physics',268,'fac32'
33,'Trauma and Orthopaedic Surgery',804,'fac33'
34,'Archaeology',406,'fac34'
35,'Civil engineering',177,'fac35'
36,'Chemistry',947,'fac36'
37,'German',806,'fac37'
38,'Social Anthropology',581,'fac38'
39,'Energy',110,'fac39'
40,'Social Anthropology',772,'fac40'
41,'Metallurgy',110,'fac41'
42,'Pathology',485,'fac42'
43,'Transfusion medicine',814,'fac43'
44,'French',673,'fac44'
45,'Psychology',135,'fac45'
46,'Lab1',720,'fac46'
47,'Development Studies',443,'fac47'
48,'Lab3',186,'fac48'
49,'Earth Sciences',800,'fac49'
50,'Earth Sciences',585,'fac50'
51,'Clinical pharmacology',700,'fac51'
52,'Scientific Research',286,'fac52'
53,'Trauma and Orthopaedic Surgery',983,'fac53'
54,'Lab2',492,'fac54'
55,'Physics',703,'fac55'
56,'Earth Sciences',455,'fac56'
57,'Pathology',61,'fac57'
58,'Lab1',286,'fac58'
59,'Clinical pharmacology',452,'fac59'
60,'Civil engineering',56,'fac60'
61,'Biological Anthropology',130,'fac61'
62,'Computer Laboratory',385,'fac62'
63,'Modern Greek',635,'fac63'
64,'French',773,'fac64'
65,'Slavonic Studies',955,'fac65'
66,'Lab3',404,'fac66'
67,'Computer Laboratory',141,'fac67'
68,'Biochemistry',929,'fac68'
69,'Chemistry',886,'fac69'
70,'The Polar Museum',141,'fac70'
71,'Scientific Research',844,'fac71'
72,'Earth Sciences',903,'fac72'
73,'Fluids',715,'fac73'
74,'turbomachinery',773,'fac74'
75,'Chemistry',826,'fac75'
76,'American Studies',354,'fac76'
77,'Archaeology',38,'fac77'
78,'Scientific Research',363,'fac78'
79,'Physics',525,'fac79'
80,'Plant Sciences',785,'fac80'
81,'Lab3',130,'fac81'
82,'Lab4',124,'fac82'
83,'Brain mapping unit',677,'fac83'
84,'Social Anthropology',58,'fac84'
85,'Computer Laboratory',168,'fac85'
86,'Computer Laboratory',380,'fac86'
87,'Asian Studies',431,'fac87'
88,'Transfusion medicine',570,'fac88'
89,'Lab4',921,'fac89'
90,'Orthopaedic Surgery',551,'fac90'
91,'Asian Studies',524,'fac91'
92,'Fluids',75,'fac92'
93,'Transfusion medicine',931,'fac93'
94,'American Studies',232,'fac94'
95,'The Polar Museum',251,'fac95'
96,'Fluids',652,'fac96'
97,'Lab2',511,'fac97'
98,'Slavonic Studies',181,'fac98'
99,'Lab4',798,'fac99'
100,'Astronomy',133,'fac1'
101,'Biochemistry',228,'fac2'
102,'Metallurgy',541,'fac3'
103,'Orthopaedic Surgery',838,'fac4'
104,'American Studies',336,'fac5'
105,'French',206,'fac6'
106,'Astronomy',364,'fac7'
107,'Trauma and Orthopaedic Surgery',789,'fac8'
108,'Plant Sciences',483,'fac9'
109,'Energy',216,'fac10'
110,'Psychology',117,'fac11'
111,'turbomachinery',99,'fac12'
112,'American Studies',872,'fac13'
113,'Social Anthropology',602,'fac14'
114,'Lab4',803,'fac15'
115,'Brain mapping unit',646,'fac16'
116,'Civil engineering',28,'fac17'
117,'Astronomy',434,'fac18'
118,'Computer Laboratory',579,'fac19'
119,'Psychology',719,'fac20'
120,'Metallurgy',755,'fac21'
121,'French',603,'fac22'
122,'Clinical pharmacology',255,'fac23'
123,'Computer Laboratory',375,'fac24'
124,'Lab3',571,'fac25'
125,'Information engineering',621,'fac26'
126,'The Polar Museum',210,'fac27'
127,'Computer Laboratory',243,'fac28'
128,'turbomachinery',772,'fac29'
129,'Metallurgy',486,'fac30'
130,'Lab4',209,'fac31'
131,'Lab2',511,'fac32'
132,'Social Anthropology',489,'fac33'
133,'Neo-Latin',736,'fac34'
134,'Modern Greek',320,'fac35'
135,'Clinical pharmacology',644,'fac36'
136,'Astronomy',829,'fac37'
137,'Pathology',796,'fac38'
138,'Pathology',634,'fac39'
139,'Computer Laboratory',677,'fac40'
140,'Computer Laboratory',34,'fac41'
141,'Social Anthropology',175,'fac42'
142,'Acadamic Research',643,'fac43'
143,'Pathology',737,'fac44'
144,'Asian Studies',377,'fac45'
145,'Lab1',988,'fac46'
146,'Metallurgy',401,'fac47'
147,'Information engineering',487,'fac48'
148,'Orthopaedic Surgery',75,'fac49'
149,'Trauma and Orthopaedic Surgery',751,'fac50'
150,'Earth Sciences',382,'fac51'
151,'Fluids',132,'fac52'
152,'Orthopaedic Surgery',837,'fac53'
153,'Archaeology',996,'fac54'
154,'Information engineering',903,'fac55'
155,'French',163,'fac56'
156,'Fluids',848,'fac57'
157,'Physics',714,'fac58'
158,'Transfusion medicine',672,'fac59'
159,'German',292,'fac60'
160,'Acadamic Research',898,'fac61'
161,'Scientific Research',987,'fac62'
162,'Biochemistry',777,'fac63'
163,'Lab3',896,'fac64'
164,'Archaeology',802,'fac65'
165,'Earth Sciences',678,'fac66'
166,'Physics',369,'fac67'
167,'Modern Greek',966,'fac68'
168,'Biological Anthropology',239,'fac69'
169,'Pathology',899,'fac70'
170,'Civil engineering',407,'fac71'
171,'Business Research',481,'fac72'
172,'Brain mapping unit',594,'fac73'
173,'Lab4',897,'fac74'
174,'Clinical pharmacology',520,'fac75'
175,'Social Anthropology',679,'fac76'
176,'Clinical pharmacology',391,'fac77'
177,'Earth Sciences',908,'fac78'
178,'Genetics',698,'fac79'
179,'Psychology',164,'fac80'
180,'Energy',55,'fac81'
181,'Social Anthropology',423,'fac82'
182,'Energy',495,'fac83'
183,'Modern Greek',840,'fac84'
184,'The Polar Museum',800,'fac85'
185,'The Polar Museum',126,'fac86'
186,'Fluids',925,'fac87'
187,'Orthopaedic Surgery',739,'fac88'
188,'Neo-Latin',911,'fac89'
189,'Lab4',96,'fac90'
190,'Clinical pharmacology',384,'fac91'
191,'Metallurgy',852,'fac92'
192,'Lab3',952,'fac93'
